ativo realizavel - ativo realizavel,ativo realizavel - disponibilidades,ativo realizavel - aplicacoes interfinanceiras de liquidez,ativo realizavel - titulos e valores mobiliarios e instrumentos financeiros derivativos,ativo realizavel - livres,ativo realizavel - operacoes de credito,ativo realizavel - emprestimos e direitos creditorios descontados,ativo realizavel - financiamentos,ativo realizavel - (-) provisoes para operacoes de credito,ativo realizavel - outros creditos,ativo realizavel - diversos,ativo realizavel - despesas pagas antecipadamente,ativo permanente - ativo permanente,ativo permanente - imobilizado de uso,compensacao ativa - compensacao ativa,compensacao ativa - titulos e valores mobiliarios,compensacao ativa - custodia de valores,compensacao ativa - controle,compensacao ativa - classificacao da carteira de creditos,compensacao ativa - operacoes de risco nivel a,compensacao ativa - operacoes de risco nivel b,compensacao ativa - operacoes de risco nivel c,compensacao ativa - operacoes de risco nivel d,compensacao ativa - operacoes de risco nivel e,compensacao ativa - operacoes de risco nivel f,compensacao ativa - operacoes de risco nivel h,passivo exigivel - passivo exigivel,passivo exigivel - depositos,passivo exigivel - outras obrigacoes,passivo exigivel - cobranca e arrecadacao de tributos e assemelhados,passivo exigivel - fiscais e previdenciarias,passivo exigivel - diversas,patrimonio liquido - patrimonio liquido,patrimonio liquido - capital social,patrimonio liquido - reservas de lucros,resultado credor - resultado credor,resultado credor - receitas operacionais,resultado credor - rendas de operacoes de credito,resultado credor - rendas de aplicacoes interfinanceiras de liquidez,resultado credor - rendas com titulos e valores mobiliarios e instrumentos financeiros derivativos,resultado credor - rendas de prestacao de servicos,resultado credor - outras receitas operacionais,resultado devedor - (-) resultado devedor,resultado devedor - (-) despesas operacionais,resultado devedor - (-) despesas de captacao,resultado devedor - (-) despesas administrativas,resultado devedor - (-) aprovisionamentos e ajustes patrimoniais,resultado devedor - (-) outras despesas operacionais,resultado devedor - (-) apuracao de resultado,resultado devedor - (-) imposto de renda,compensacao passiva - compensacao passiva,compensacao passiva - titulos e valores mobiliarios,compensacao passiva - custodia de valores,compensacao passiva - controle,compensacao passiva - classificacao da carteira de creditos,compensacao passiva - operacoes de creditos e arrendamento mercantil
0.35516972708349515,0.003767754436556003,0.03831295369343385,0.024134204576850237,0.019323469765148416,0.23018908962587564,0.123796090538074,0.10033620115787878,-0.011726329478171697,0.03755635444714994,0.03636187553659237,0.0025095419930384827,0.01716604248033706,0.0010978434114947348,0.6276597903362493,0.02224016643668061,0.1416544456693833,0.1404187643262642,0.26300462759565507,0.15563616381087048,0.035895267113297775,0.01624575979814814,0.00536256284381626,0.002518294259089748,0.0017560316542432294,0.006600969482734019,0.29490592123993964,0.18512990614413646,0.03892178807677878,0.0004926399538085027,0.00610310190431944,0.03026610870803433,0.07562978347561511,0.06939215335124507,0.012163147059283291,0.02769167128125595,0.027222291474758374,0.0161353657959823,0.001130533276118541,0.0014518762891103086,0.001993901207401181,0.004110614046160216,-0.026418401351045933,-0.024966391579183674,-0.0061328243285061635,-0.0072963959535169935,-0.004686431922095807,-0.0036302720785596505,-0.0009663065244446469,-0.000886973645935678,0.6276597903362493,0.02224016643668061,0.1416544456693833,0.1404187643262642,0.26300462759565507,0.26300462759565507
0.38225321893452346,0.01582103670777109,0.01885559747902417,0.06220241214323004,0.058553613531006875,0.2290467550054596,0.220957930585137,0.051500485193204326,-0.04865907984289485,0.04276625141029458,0.04385026579152475,0.0006288314758030511,0.005413312109578212,0.003625808828544832,0.6122990034223469,0.03442712372022634,0.042869696541293474,0.2255830353741711,0.2912569895445469,0.17003288496119479,0.025878380828004144,0.01857273997369634,0.012107732598967394,0.008419507596447863,0.006584490092858963,0.03328508153019501,0.15720972389828472,0.03790481291396728,0.051022715515030494,0.0006794406953377887,0.01432173497058179,0.027555241942970744,0.22564658505315127,0.2227253472144731,0.0375943666826754,0.06675344708683216,0.06657211147898369,0.04735109055469382,0.000486128219534711,0.001830140014837836,0.005655788556178345,0.010132708370264918,-0.06219682976367481,-0.057659472961324815,-0.0024355841329006976,-0.026497205196339284,-0.021321394852382942,-0.006500664380576909,-0.003714628570147115,-0.0036125102205591163,0.6122990034223469,0.03442712372022634,0.042869696541293474,0.2255830353741711,0.2912569895445469,0.2912569895445469
0.664220162458102,0.2098368025876462,0.051635114015859906,0.026453525517178472,0.018958809946521087,0.161944267066676,0.13838873044183286,0.02653806175143249,-0.010462614220855787,0.06535523346458726,0.06190575459058384,0.001044522788159492,0.016128809413351684,0.009972141853657107,0.31962162102088315,0.026453525517178472,0.0,0.0930547519388758,0.1724237108956511,0.1500531714814246,0.0030509871366379256,0.0014933082550182548,0.0004981966951359642,0.0003477743831610776,0.00025705404591487715,0.002143593789425997,0.3393647342556036,0.10932564144288415,0.20012694521120744,0.01625314455272949,0.03762612025722099,0.14302102504707565,0.3157839361038124,0.26375222863590436,0.07661144217641981,0.42080359962490094,0.42078142798281876,0.06681666041737992,0.0020388905188840167,0.0077986977980910414,0.16808273768227613,0.1754261633313182,-0.3955738910052,-0.38010983557206773,0.0,-0.274577254288279,-0.01917123725191231,-0.08507577103576638,-0.004505685698782299,-0.004505685698782299,0.31962162102088315,0.026453525517178472,0.0,0.0930547519388758,0.1724237108956511,0.1724237108956511
0.19864764446446048,0.0008141447005720372,0.016626460414793723,0.026752644926213875,0.023955371027344203,0.0984481863911567,0.04320994753313269,0.047748368730464064,-0.01212359508220509,0.04604213370925213,0.044814213239106435,0.0005216245963796419,0.011117941939454142,0.0009113865550540635,0.7902050620328406,0.009749423396410634,0.06971407703069468,0.5115818753964815,0.14456791891883913,0.07930477717986903,0.0221851270178276,0.011456985390150245,0.003989402017942012,0.002330640774769202,0.0017156292108473643,0.008236971731366107,0.1451278897799043,0.037346618317647996,0.04091445064610277,5.543054431095822e-05,0.0031277651410628934,0.03251838123457765,0.0635024634999415,0.0631190256192973,0.009917954705851682,0.016385226117868516,0.016177623454890815,0.007855900945308011,0.0004555290143727237,0.001283225635275313,0.0023124010876506913,0.003157989163714155,-0.01555249496312345,-0.014863152352738893,-0.0016150979765833047,-0.004510640129812748,-0.00412777196433891,-0.002208905208688271,-0.0005829600937979912,-0.0005548891338440086,0.7902050620328406,0.009749423396410634,0.06971407703069468,0.5115818753964815,0.14456791891883913,0.14456791891883913
0.21407726331979832,0.0030733355407670357,0.047899828035880124,0.05461910915323122,0.03507911760991756,0.0586854678325702,0.033759383981050904,0.02069764846014925,-0.0037560261295436076,0.038651400798259586,0.01724266787533305,0.0005284652619920528,0.01035864789280083,0.0010618904121331416,0.7751846939469563,0.05013091361794294,0.25362408710381357,0.10731226464916184,0.07397949378988468,0.03033009576551631,0.013719963424291865,0.005870068481923214,0.0015917985316969644,0.0008869224142069573,0.000627478505417772,0.0021581979209846372,0.16685223233810909,0.0729927690098603,0.030829936043763603,0.00020748195698530182,0.0033728878231950115,0.00991266326330667,0.05743009282426308,0.05263114537010373,0.008273397217903003,0.026577223548779453,0.026354148686049652,0.003907097571512098,0.001325375297654108,0.012714579259096574,0.0007535654137396652,0.00235339654613754,-0.026189956542567224,-0.02569443662350566,-0.0029374031849889863,-0.0032744191341621282,-0.0015296099051755937,-0.0013016237459220236,-0.0003387067558945124,-0.0002869610999137895,0.7751846939469563,0.05013091361794294,0.25362408710381357,0.10731226464916184,0.07397949378988468,0.07397949378988468
